Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
42774,B002NHYQAS,A12DQZKRKTNF5E,"Andrea L. Polk ""Savvy Sleuth""",0,0,4,1298505600,"Ethically responsible and organic, but there are other brands to try to figure out what tastes best to you","I received 1 bar via the Amazon Vine program to review. Let me just say I love chocolate in any form, but dark chocolate is probably 4th down on the list of favorites.  That being said, I find most dark chocolate is either too bitter for my liking, often leaving me with a slight pucker in my mouth and/or a chalky after-taste.  Newman's Own Organics Dark Chocolate was a pleasant surprise on the taste front.  Yes, it's dark chocolate, but no bitter aftertaste.  It's smooth and just sweet enough to remind me of bittersweet chocolate, more than dark.<br /><br />The reason for 4 and not 5 stars has more to do with the price of being environmentally aware.  Perhaps that explains the price hike on this bar of chocolate versus some others?  I love that Newman's company puts a portion of its proceeds back into helping others, and that too may explain the price hike, but I don't have to like it.  Not when other brands are just as tasty and cost much less.<br /><br />Similar chocolate in quality and taste: <a href=""http://www.amazon.com/gp/product/B000LKV04E"">Dagoba Dark (59%) Semisweet Bar, 2.0-Ounces Bars (Pack of 12)</a> focuses too on being environmentally friendly.  My suggestion if you like dark chocolate and want to help the planet, you consider Dagoba, Newman's Own Organics and <a href=""http://www.amazon.com/gp/product/B000EUF9CK"">Endangered Species Black Panther, Extreme Dark Chocolate (88%), 3-Ounce Bars (Pack of 12)</a> for your own head to head taste test to determine your favorite.<br /><br />If you're going to be purchasing your chocolate with the environment and natural ingredients in mind, you should also figure out which one tastes best to you."
232123,B001EO6CRG,A21YXQEOHDTE0Q,Music Judge,0,0,1,1310256000,Yechhh!,"Although I normally love Green Mountain coffee, this particular blend was awful. It was bitter and had no hint of the wonderful complexity I have enjoyed in other Kona blends before... don't bother."
428346,B001B04Z2M,A72JJF64FJT10,Celery,3,3,4,1312416000,First food my dog eats consistently!,"When we transitioned our dog from puppy food to adult dog food, we switched him from wellness puppy to this food.  This is the first food he has eaten consistently.  With other foods, he'd be interested in it for the first few meals and then would refuse to eat it a few cans in.  He'd wait to eat the other stuff until he was starving. He eats this food almost right away and doesn't leave any behind!<br /><br />The couple of small cons are<br />1) his poo stinks to high heaven now<br />2) I don't think there's fish oil in this food (I didn't see it listed)<br /><br />Sometimes the cans arrive dented from Amazon, but we've been able to send them back for a refund when there are major dents.<br /><br />Edited to add:<br />My dog has developed tear stains since starting this food, but i'm not sure if it's the food or because he's now an adult and his body is different from when he was a puppy.  I'm going to switch him to another food and see if they resolve.  But he does really love this food.<br /><br />Edited again to add:<br />I don't believe the food caused my dogs tear stains.  He had a parasite and when we treated him, the tearing stopped and hasn't returned after several months.  He has however, become bored of this food and won't eat it unless we mix a little sweet potato in."
55031,B000IHJEDE,A3P8F3YYOYNMX5,Alzy,1,1,4,1277596800,Salty!,"These are pretty tasty, but extremely salty - like cheesy salt concentrate. Certainly keeps you from eating too many, but probably not my first choice to grab as a snack. That being said, very convenient form factor, and great in case of emergency hunger pains. Just make sure to have something to drink handy."
307688,B007OXJJQ2,A3FOBR9RNLV1TG,Anna Coleman,0,0,5,1340236800,Best coffee ever!!,Blueberry coffee sounds wierd but it is the best flavored coffee. It is a light brew as most flavored coffee is. Very smooth not at all bitter. Add a splash of vanilla coffee creamer and you have a special treat.
415743,B000EDDS6Q,A1KJZIGC291NDG,"FaithAlone ""FaithAlone""",1,1,5,1313452800,Very healthy.,"This exceeded my expectations. I was concerned the dates and raisins may have added sugar, but I don't think they do. I have a healthy diet, and this will be a nice addition. It's so good, I cold probably consume it for every meal. :)<br /><br />It's good dry (w/a little Stevia), with cold milk, or warm. The almonds are sliced, and everything is small as not to break a tooth. :)<br /><br />At $5/bag, this is a real bargain. The expiration date is 12/2012, so it has a great shelf life.<br /><br />Enjoy!"
501942,B005GX00BK,ATOYX2NRF23X7,Robert B. Donoho,5,6,5,1252281600,The Best,"I discovered this coffee while I was in Munich, Germany.  It is the smoothest, non-bitter coffee I had ever had.  I was able to get a few bricks back to the US but needed to find a way to get more.  Then I found it on Amazon.<br /><br />Most people on here use it for their espresso machines, but I just use my ""Black-n-Decker"" coffee maker.  My guests always ask where they can get their hands on it.  A few friends and family have transitioned from their Maxwell House to Lavazza!"
270192,B002AQ0OS0,AVLF4DX8MEPL8,Fran,2,2,2,1269302400,Not That Great,I was expecting a bit more flavor out of this coffee.....not as robust as I would like it to be.  The name of this coffee doesn't reflect the actual flavor......sorry.....1st negative review I have written in years.
435815,B004YGQPCI,A2F2S1L61X1LA9,"Bromptonboy ""Bromptonboy""",0,0,5,1319587200,Tasty Energy Boost,"Tasty and convenient energy drops - the 'EnergyPlus' caramel drops are great to keep at your desk or in your car for when you need to give yourself a boost.  Each pack is in a silver-like foil package weighing 1.45oz (42g), and has vitamin B6, B12, and C supplements.  Once you work through the caramel exterior, you are rewarded with a nice dollop of honey in the center.  Nutritional facts: 1 piece = 20 calories, Fat 0, Cholestorol 0, Sodium 0, Total Carbs 5g,  Sugars 5g, and they are caffeine free.  The ingredients are simple and pure: sugar, corn syrup, milk, honey, butter, natural flavors, the above mentioned vitamins."
316098,B005BSR8GU,A1DDVQ2GRMV7O4,Book Lover,0,0,1,1335312000,Not what I expected,"I ordered Seattle's Best Ground Blend Coffee, 12-Ounce (Pack of 2) and have brewed several pots with several changes in the amount of coffee used. I have yet to get a 'good' pot out of this. To be fair, what I expected from this was good flavor and strength. The coffee is weak, in my opinion. I also feel it lacks appealing flavor or flavor at all in some cases. I feel the taste is equal to making coffee from a bargain brand, which this is not. I would not re-order or recommend this coffee. Note that I love, however, the decaf version of this, which is very good- tasty and robust."
313609,B000VXYV6K,A1QMDZA1THP888,Productho,6,8,2,1322611200,Things that would have been good to know,"I bought this to try and deal with some unruly neighbor's cats that love to come on my back porch and window battle with my cat.  They have ruined my screen door with their fighting.  I thought I would set this up around the perimeter of the porch to keep them away from the back door and also give my cat some peace of mind.  What the description doesn't tell you is that the fence cannot work unless the animal has contact with the ground and the wire and that it won't conduct through concrete nor can it have any brush in contact with it.  Basically, it has to be on earthen ground with absolutely no plants or anything in its way.  This would have been good to know before buying since my porch is a concrete slab followed by about 2 feet of flower beds which then goes onto common grounds (townhome).  Total waste of time, didn't even begin to set it up since the only place I would have been able to do so would have been in the way of landscapers.  Had to order the product and read the directions to find this out so beware, if you plan to use this in any situation other than a completely clear yard.  Also, only one wire will be electrified and the animal has to be in contact with it and the ground in order to get a the shock so I imagine that a cat would automatically just jump over it.  I guess I'll never be able to test that theory.  Was very disappointed that I had to return it without even giving it a try."
5646,B000EUJLHE,A2IJ8GKORVY3LZ,rima,0,0,5,1279929600,love them!!,"This Crackers are so good. They have very little calories, very little fat and still they are crunchy and creamy. I'm on a diet right now and these really help me on my craving moments. Depending on my caving I can eat them plain or with turkey or a spread. My kids and their friends love them too and eat them with cream cheese which makes a very healthy snack. Buying them on Amazon was a great idea because they cost less, they are fresher than in stores and I don't even have to go to the store to get them."
476408,B001ELL44A,A2OBE7ZZV1GE60,"Pearl F.B. ""Pearls of Wisdom""",1,1,5,1329955200,Best spelt flour!,"It is the best flour for my family's needs.  It is the only flour that I am not allergy-sensitive to.  It works well in baking, especially.  We are pleased with the results each time.  It is very convenient to have this flour delivered to us, and it is shipped free, which is a nice bonus.  Also this flour is always fresh, easy to handle in the 2 lb. bags."
465934,B002DWIRSA,A3P1Z4TDIUOY48,Shih Tzu Pal,1,1,5,1311811200,"Flavor is good, treat crumbles","This treat is just okay. Wish the treats held up better. I got a bag with lots of settling - more crumbs than pieces. Won't buy again.<br /><br />Found use for the crumbs - hide a pill in the palm of your hand and cover with crumbs.  Licks it all up.  She turns her nose up at pill pockets, which worked for a while but not anymore.<br /><br />5 mos later - I'm on my 3rd bag and have gotten others to try crumbling it on dry kibble.  Friend's rescue likes the beef.  The name is a little misleading - it's not crunchy.  Maybe they should call it Carnivore Crumble...."
